minute,X,Y,player,shotType,result,h_team,a_team,player_assisted,xG
42,0.904000015258789,0.605999984741211,Arnaud Nordin,LeftFoot,SavedShot,Mainz 05,RasenBallsport Leipzig,Philipp Mwene,0.0967179611325264
54,0.874000015258789,0.2879999923706055,Dominik Kohr,RightFoot,BlockedShot,Mainz 05,RasenBallsport Leipzig,,0.037567488849163055
58,0.7769999694824219,0.6840000152587891,William Bøving,LeftFoot,MissedShots,Mainz 05,RasenBallsport Leipzig,,0.01329879555851221
69,0.915,0.5520000076293945,Armindo Sieb,LeftFoot,BlockedShot,Mainz 05,RasenBallsport Leipzig,Dominik Kohr,0.10862793028354645
74,0.8690000152587891,0.6819999694824219,Dominik Kohr,RightFoot,MissedShots,Mainz 05,RasenBallsport Leipzig,Armindo Sieb,0.029292941093444824
5,0.9059999847412109,0.4640000152587891,Arnaud Nordin,RightFoot,BlockedShot,Augsburg,Mainz 05,Andreas Hanche-Olsen,0.07109693437814713
6,0.855,0.33599998474121096,Paul Nebel,LeftFoot,BlockedShot,Augsburg,Mainz 05,,0.048908837139606476
13,0.8069999694824219,0.46599998474121096,Kaishu Sano,LeftFoot,Goal,Augsburg,Mainz 05,,0.04778381437063217
25,0.86,0.514000015258789,Dominik Kohr,RightFoot,Goal,Augsburg,Mainz 05,,0.36118704080581665
27,0.8590000152587891,0.37,Paul Nebel,LeftFoot,MissedShots,Augsburg,Mainz 05,Anthony Caci,0.10031701624393463
29,0.9019999694824219,0.3559999847412109,Armindo Sieb,LeftFoot,MissedShots,Augsburg,Mainz 05,,0.4186408817768097
46,0.9109999847412109,0.35,Armindo Sieb,RightFoot,BlockedShot,Augsburg,Mainz 05,Kaishu Sano,0.11789354681968689
50,0.855999984741211,0.5770000076293945,Arnaud Nordin,LeftFoot,BlockedShot,Augsburg,Mainz 05,Nadiem Amiri,0.11120324581861496
59,0.9209999847412109,0.54,Paul Nebel,RightFoot,Goal,Augsburg,Mainz 05,Kaishu Sano,0.555587112903595
64,0.9430000305175781,0.40900001525878904,Kaishu Sano,RightFoot,MissedShots,Augsburg,Mainz 05,Paul Nebel,0.07075850665569305
68,0.9169999694824219,0.48400001525878905,Armindo Sieb,RightFoot,Goal,Augsburg,Mainz 05,Andreas Hanche-Olsen,0.576008677482605
76,0.9430000305175781,0.33099998474121095,Armindo Sieb,RightFoot,MissedShots,Augsburg,Mainz 05,Anthony Caci,0.09108179062604904
7,0.7219999694824218,0.5920000076293945,Kaishu Sano,RightFoot,MissedShots,Mainz 05,Borussia Dortmund,Armindo Sieb,0.016935698688030243
15,0.9059999847412109,0.5740000152587891,Andreas Hanche-Olsen,Head,MissedShots,Mainz 05,Borussia Dortmund,Nadiem Amiri,0.022790057584643364
25,0.9069999694824219,0.5590000152587891,Paul Nebel,RightFoot,ShotOnPost,Mainz 05,Borussia Dortmund,Armindo Sieb,0.3288767337799072
26,0.8680000305175781,0.42700000762939455,Andreas Hanche-Olsen,Head,SavedShot,Mainz 05,Borussia Dortmund,Silvan Widmer,0.019307833164930344
