minute,X,Y,player,shotType,result,h_team,a_team,player_assisted,xG
46,0.7869999694824219,0.39099998474121095,Karim Adeyemi,RightFoot,MissedShots,Borussia Dortmund,Wolfsburg,Marcel Sabitzer,0.04067346081137657
46,0.899000015258789,0.47900001525878905,Maximilian Beier,Head,SavedShot,Borussia Dortmund,Wolfsburg,Julian Ryerson,0.06550386548042297
54,0.9080000305175782,0.5379999923706055,Daniel Svensson,Head,MissedShots,Borussia Dortmund,Wolfsburg,Marcel Sabitzer,0.1239154189825058
74,0.9569999694824218,0.5729999923706055,Felix Nmecha,Head,SavedShot,Borussia Dortmund,Wolfsburg,Julian Ryerson,0.11287656426429749
86,0.9419999694824219,0.33299999237060546,Serhou Guirassy,RightFoot,BlockedShot,Borussia Dortmund,Wolfsburg,Julian Brandt,0.08937974274158478
22,0.865999984741211,0.3370000076293945,Karim Adeyemi,LeftFoot,BlockedShot,Mainz 05,Borussia Dortmund,Nico Schlotterbeck,0.05140088498592377
22,0.8919999694824219,0.4379999923706055,Yan Couto,Head,MissedShots,Mainz 05,Borussia Dortmund,Ramy Bensebaini,0.06090633198618889
22,0.77,0.7030000305175781,Ramy Bensebaini,LeftFoot,SavedShot,Mainz 05,Borussia Dortmund,,0.010632534511387348
26,0.9669999694824218,0.549000015258789,Daniel Svensson,LeftFoot,Goal,Mainz 05,Borussia Dortmund,Julian Brandt,0.7246509790420532
32,0.9180000305175782,0.4329999923706055,Marcel Sabitzer,Head,MissedShots,Mainz 05,Borussia Dortmund,Yan Couto,0.042543210089206696
39,0.8590000152587891,0.47200000762939454,Karim Adeyemi,LeftFoot,Goal,Mainz 05,Borussia Dortmund,Julian Brandt,0.48125776648521423
47,0.8719999694824219,0.3120000076293945,Marcel Sabitzer,RightFoot,BlockedShot,Mainz 05,Borussia Dortmund,Karim Adeyemi,0.10971636325120926
69,0.7609999847412109,0.7090000152587891,Julian Brandt,RightFoot,BlockedShot,Mainz 05,Borussia Dortmund,,0.04927666857838631
87,0.8430000305175781,0.43200000762939456,Julian Brandt,RightFoot,MissedShots,Mainz 05,Borussia Dortmund,Fabio Silva,0.10687120258808136
91,0.8630000305175781,0.45599998474121095,Julian Brandt,RightFoot,SavedShot,Mainz 05,Borussia Dortmund,Fabio Silva,0.1179347038269043
3,0.9290000152587891,0.5029999923706054,Ramy Bensebaini,Head,MissedShots,Borussia Dortmund,RasenBallsport Leipzig,Daniel Svensson,0.06143856421113014
13,0.7880000305175782,0.3110000038146973,Marcel Sabitzer,RightFoot,MissedShots,Borussia Dortmund,RasenBallsport Leipzig,,0.019685331732034683
22,0.875999984741211,0.485,Yan Couto,LeftFoot,Goal,Borussia Dortmund,RasenBallsport Leipzig,Serhou Guirassy,0.10465109348297119
41,0.7030000305175781,0.5459999847412109,Yan Couto,RightFoot,BlockedShot,Borussia Dortmund,RasenBallsport Leipzig,,0.00944508332759142
41,0.7809999847412109,0.40900001525878904,Waldemar Anton,LeftFoot,MissedShots,Borussia Dortmund,RasenBallsport Leipzig,,0.019689226523041725
47,0.7869999694824219,0.39099998474121095,Felix Nmecha,RightFoot,BlockedShot,Borussia Dortmund,RasenBallsport Leipzig,Karim Adeyemi,0.028006160631775856
50,0.8880000305175781,0.5359999847412109,Serhou Guirassy,RightFoot,SavedShot,Borussia Dortmund,RasenBallsport Leipzig,Yan Couto,0.0816744863986969
52,0.7030000305175781,0.5120000076293946,Nico Schlotterbeck,LeftFoot,BlockedShot,Borussia Dortmund,RasenBallsport Leipzig,Waldemar Anton,0.015467294491827488
62,0.7819999694824219,0.6359999847412109,Karim Adeyemi,LeftFoot,MissedShots,Borussia Dortmund,RasenBallsport Leipzig,Maximilian Beier,0.011883648112416267
63,0.8619999694824219,0.3129999923706055,Marcel Sabitzer,RightFoot,BlockedShot,Borussia Dortmund,RasenBallsport Leipzig,,0.07040929049253464
81,0.8640000152587891,0.49400001525878906,Jobe Bellingham,RightFoot,BlockedShot,Borussia Dortmund,RasenBallsport Leipzig,Pascal Groß,0.10113649815320969
86,0.78,0.5120000076293946,Marcel Sabitzer,RightFoot,BlockedShot,Borussia Dortmund,RasenBallsport Leipzig,Daniel Svensson,0.03682573139667511
87,0.9269999694824219,0.38299999237060545,Julian Brandt,Head,MissedShots,Borussia Dortmund,RasenBallsport Leipzig,Daniel Svensson,0.036440808326005936
89,0.7780000305175782,0.5,Ramy Bensebaini,RightFoot,SavedShot,Borussia Dortmund,RasenBallsport Leipzig,,0.023986004292964935
90,0.9769999694824218,0.7,Pascal Groß,RightFoot,MissedShots,Borussia Dortmund,RasenBallsport Leipzig,,0.04924097657203674
48,0.965,0.4909999847412109,Felix Nmecha,Head,MissedShots,Bayern Munich,Borussia Dortmund,Julian Ryerson,0.5391342043876648
58,0.8780000305175781,0.5729999923706055,Serhou Guirassy,LeftFoot,MissedShots,Bayern Munich,Borussia Dortmund,,0.06838969141244888
61,0.8469999694824218,0.35900001525878905,Karim Adeyemi,LeftFoot,BlockedShot,Bayern Munich,Borussia Dortmund,,0.0464092418551445
64,0.8630000305175781,0.5259999847412109,Karim Adeyemi,LeftFoot,MissedShots,Bayern Munich,Borussia Dortmund,Serhou Guirassy,0.08973193168640137
83,0.9630000305175781,0.48400001525878905,Julian Brandt,LeftFoot,Goal,Bayern Munich,Borussia Dortmund,Julian Ryerson,0.600712776184082
87,0.7769999694824219,0.37400001525878906,Felix Nmecha,RightFoot,BlockedShot,Bayern Munich,Borussia Dortmund,Julian Brandt,0.0234645027667284
88,0.8059999847412109,0.64,Fabio Silva,RightFoot,BlockedShot,Bayern Munich,Borussia Dortmund,Daniel Svensson,0.02357965148985386
89,0.7569999694824219,0.54,Nico Schlotterbeck,LeftFoot,MissedShots,Bayern Munich,Borussia Dortmund,,0.018689187243580818
