minute,X,Y,player,shotType,result,h_team,a_team,player_assisted,xG
53,0.9430000305175781,0.3029999923706055,Manolis Saliakas,RightFoot,BlockedShot,VfB Stuttgart,St. Pauli,,0.031505465507507324
70,0.8930000305175781,0.575999984741211,Oladapo Afolayan,LeftFoot,SavedShot,VfB Stuttgart,St. Pauli,Joel Chima Fujita,0.40216171741485596
70,0.7569999694824219,0.6430000305175781,Louis Oppie,LeftFoot,BlockedShot,VfB Stuttgart,St. Pauli,,0.024623895063996315
77,0.730999984741211,0.36400001525878906,Connor Metcalfe,LeftFoot,BlockedShot,VfB Stuttgart,St. Pauli,Martijn Kaars,0.014928952790796757
92,0.8680000305175781,0.43400001525878906,Arkadiusz Pyrka,RightFoot,BlockedShot,VfB Stuttgart,St. Pauli,Joel Chima Fujita,0.12910471856594086
1,0.909000015258789,0.46599998474121096,Eric Smith,Head,MissedShots,St. Pauli,Bayer Leverkusen,Pereira Lage,0.27869218587875366
10,0.905,0.38,Andréas Hountondji,RightFoot,BlockedShot,St. Pauli,Bayer Leverkusen,Danel Sinani,0.09645801037549973
12,0.7469999694824219,0.4179999923706055,Pereira Lage,RightFoot,MissedShots,St. Pauli,Bayer Leverkusen,Joel Chima Fujita,0.02095535583794117
17,0.9619999694824218,0.38799999237060545,Hauke Wahl,RightFoot,BlockedShot,St. Pauli,Bayer Leverkusen,Pereira Lage,0.06797336041927338
19,0.77,0.3129999923706055,Danel Sinani,LeftFoot,MissedShots,St. Pauli,Bayer Leverkusen,James Sands,0.019131630659103394
31,0.93,0.545,Hauke Wahl,RightFoot,Goal,St. Pauli,Bayer Leverkusen,,0.10867830365896225
52,0.8440000152587891,0.639000015258789,Louis Oppie,LeftFoot,MissedShots,St. Pauli,Bayer Leverkusen,Pereira Lage,0.01980276219546795
53,0.8490000152587891,0.3039999961853027,Manolis Saliakas,RightFoot,SavedShot,St. Pauli,Bayer Leverkusen,Danel Sinani,0.03107600100338459
54,0.749000015258789,0.3390000152587891,Danel Sinani,LeftFoot,SavedShot,St. Pauli,Bayer Leverkusen,,0.014749276451766491
67,0.8069999694824219,0.47200000762939454,Joel Chima Fujita,RightFoot,MissedShots,St. Pauli,Bayer Leverkusen,Pereira Lage,0.053031694144010544
72,0.7669999694824219,0.7380000305175781,Danel Sinani,LeftFoot,SavedShot,St. Pauli,Bayer Leverkusen,Pereira Lage,0.031155219301581383
90,0.730999984741211,0.585999984741211,Eric Smith,RightFoot,SavedShot,St. Pauli,Bayer Leverkusen,,0.05199053883552551
95,0.895,0.519000015258789,Abdoulie Ceesay,Head,MissedShots,St. Pauli,Bayer Leverkusen,Danel Sinani,0.01963067799806595
6,0.924000015258789,0.3320000076293945,Pereira Lage,RightFoot,SavedShot,Werder Bremen,St. Pauli,Danel Sinani,0.3128105103969574
6,0.88,0.18399999618530274,Arkadiusz Pyrka,RightFoot,SavedShot,Werder Bremen,St. Pauli,,0.020362695679068565
38,0.850999984741211,0.3579999923706055,Arkadiusz Pyrka,RightFoot,MissedShots,Werder Bremen,St. Pauli,Joel Chima Fujita,0.05281704291701317
40,0.905,0.63,Martijn Kaars,LeftFoot,BlockedShot,Werder Bremen,St. Pauli,Louis Oppie,0.1358681172132492
49,0.8780000305175781,0.31799999237060544,James Sands,RightFoot,SavedShot,Werder Bremen,St. Pauli,,0.045778896659612656
68,0.764000015258789,0.23,Danel Sinani,LeftFoot,BlockedShot,Werder Bremen,St. Pauli,,0.03980357572436333
75,0.8169999694824219,0.385,Joel Chima Fujita,RightFoot,BlockedShot,Werder Bremen,St. Pauli,Danel Sinani,0.04537317901849747
75,0.905,0.5029999923706054,Martijn Kaars,Head,MissedShots,Werder Bremen,St. Pauli,Manolis Saliakas,0.09005871415138245
