minute,X,Y,player,shotType,result,h_team,a_team,player_assisted,xG
18,0.7530000305175781,0.37200000762939456,Eric Martel,RightFoot,BlockedShot,RasenBallsport Leipzig,FC Cologne,Gian-Luca Waldschmidt,0.020505009219050407
19,0.830999984741211,0.6179999923706054,Gian-Luca Waldschmidt,LeftFoot,BlockedShot,RasenBallsport Leipzig,FC Cologne,Tom Krauß,0.047240085899829865
19,0.759000015258789,0.7,Tom Krauß,RightFoot,BlockedShot,RasenBallsport Leipzig,FC Cologne,Jan Thielmann,0.017380258068442345
22,0.9080000305175782,0.6140000152587891,Jan Thielmann,LeftFoot,Goal,RasenBallsport Leipzig,FC Cologne,Eric Martel,0.37801986932754517
28,0.9259999847412109,0.544000015258789,Jan Thielmann,Head,MissedShots,RasenBallsport Leipzig,FC Cologne,Sebastian Sebulonsen,0.0640178918838501
48,0.735,0.4759999847412109,Tom Krauß,RightFoot,BlockedShot,RasenBallsport Leipzig,FC Cologne,,0.014828217215836048
59,0.970999984741211,0.5420000076293945,Ragnar Ache,LeftFoot,MissedShots,RasenBallsport Leipzig,FC Cologne,Sebastian Sebulonsen,0.5757229924201965
63,0.79,0.6459999847412109,Said El Mala,RightFoot,BlockedShot,RasenBallsport Leipzig,FC Cologne,Linton Maina,0.028217926621437073
65,0.9169999694824219,0.3390000152587891,Said El Mala,LeftFoot,BlockedShot,RasenBallsport Leipzig,FC Cologne,,0.05431745946407318
67,0.9080000305175782,0.28,Sebastian Sebulonsen,RightFoot,BlockedShot,RasenBallsport Leipzig,FC Cologne,Linton Maina,0.04993804544210434
71,0.745,0.6270000076293946,Said El Mala,RightFoot,MissedShots,RasenBallsport Leipzig,FC Cologne,Tom Krauß,0.019748061895370483
93,0.9330000305175781,0.49900001525878906,Ragnar Ache,Head,MissedShots,RasenBallsport Leipzig,FC Cologne,Jakub Kaminski,0.09640663862228394
3,0.8919999694824219,0.6559999847412109,Jakub Kaminski,RightFoot,Goal,FC Cologne,VfB Stuttgart,Ragnar Ache,0.2823619246482849
6,0.7380000305175781,0.41700000762939454,Ragnar Ache,RightFoot,BlockedShot,FC Cologne,VfB Stuttgart,Tom Krauß,0.2753077745437622
6,0.7830000305175782,0.6359999847412109,Jan Thielmann,RightFoot,SavedShot,FC Cologne,VfB Stuttgart,,0.0383121557533741
46,0.8390000152587891,0.4540000152587891,Sebastian Sebulonsen,LeftFoot,MissedShots,FC Cologne,VfB Stuttgart,Ísak Bergmann Jóhannesson,0.05539735034108162
49,0.805,0.675,Ragnar Ache,RightFoot,SavedShot,FC Cologne,VfB Stuttgart,Sebastian Sebulonsen,0.0815751925110817
52,0.879000015258789,0.3189999961853027,Jan Thielmann,RightFoot,MissedShots,FC Cologne,VfB Stuttgart,Sebastian Sebulonsen,0.05773962661623955
67,0.955,0.700999984741211,Said El Mala,RightFoot,SavedShot,FC Cologne,VfB Stuttgart,Denis Huseinbasic,0.05658872425556183
71,0.8440000152587891,0.46599998474121096,Denis Huseinbasic,RightFoot,BlockedShot,FC Cologne,VfB Stuttgart,,0.061387382447719574
71,0.8109999847412109,0.4229999923706055,Jakub Kaminski,RightFoot,BlockedShot,FC Cologne,VfB Stuttgart,,0.03178916871547699
72,0.8959999847412109,0.28600000381469726,Said El Mala,RightFoot,MissedShots,FC Cologne,VfB Stuttgart,,0.03567663952708244
76,0.7559999847412109,0.5679999923706055,Said El Mala,RightFoot,SavedShot,FC Cologne,VfB Stuttgart,Kristoffer Lund,0.024019185453653336
79,0.9419999694824219,0.62,Jakub Kaminski,Head,BlockedShot,FC Cologne,VfB Stuttgart,Florian Kainz,0.03256712853908539
79,0.9490000152587891,0.6409999847412109,Jakub Kaminski,Head,MissedShots,FC Cologne,VfB Stuttgart,Florian Kainz,0.01854122057557106
95,0.8369999694824218,0.6890000152587891,Gian-Luca Waldschmidt,LeftFoot,MissedShots,FC Cologne,VfB Stuttgart,Florian Kainz,0.030408963561058044
11,0.784000015258789,0.405,Ísak Bergmann Jóhannesson,LeftFoot,MissedShots,Hoffenheim,FC Cologne,,0.09225983172655106
15,0.9009999847412109,0.5890000152587891,Said El Mala,RightFoot,Goal,Hoffenheim,FC Cologne,Eric Martel,0.5294347405433655
35,0.8090000152587891,0.4379999923706055,Jakub Kaminski,RightFoot,BlockedShot,Hoffenheim,FC Cologne,Joël Schmied,0.06537161022424698
40,0.764000015258789,0.6370000076293946,Said El Mala,RightFoot,MissedShots,Hoffenheim,FC Cologne,Ísak Bergmann Jóhannesson,0.02934880740940571
62,0.9290000152587891,0.6769999694824219,Said El Mala,LeftFoot,SavedShot,Hoffenheim,FC Cologne,Ísak Bergmann Jóhannesson,0.32910391688346863
62,0.8830000305175781,0.715,Sebastian Sebulonsen,RightFoot,MissedShots,Hoffenheim,FC Cologne,,0.045971110463142395
64,0.9130000305175782,0.644000015258789,Jakub Kaminski,RightFoot,MissedShots,Hoffenheim,FC Cologne,Dominique Heintz,0.07533709704875946
67,0.9180000305175782,0.3189999961853027,Jakub Kaminski,RightFoot,SavedShot,Hoffenheim,FC Cologne,Sebastian Sebulonsen,0.07693315297365189
87,0.8569999694824219,0.659000015258789,Jakub Kaminski,RightFoot,SavedShot,Hoffenheim,FC Cologne,Denis Huseinbasic,0.08009512722492218
21,0.8159999847412109,0.495,Gian-Luca Waldschmidt,LeftFoot,SavedShot,FC Cologne,Augsburg,,0.16679401695728302
